Start time,IFrame Retrieval(ms),Credential Check(ms),Token Retrieval(ms),Total Duration(ms),,,,,,3418,,,Total Duration(ms)
2019-05-22T12:07:38.335-0400,198,302,175,677,,,,,,,,,1290
2019-05-22T12:07:39.013-0400,231,858,393,1486,,,,,,,,,1295
2019-05-22T12:07:40.500-0400,241,326,220,792,,,,,,,,,1296
2019-05-22T12:07:41.292-0400,270,360,91,737,,,,,,,,,1297
2019-05-22T12:07:42.030-0400,283,638,81,1003,,,,,,,,,1299
2019-05-22T12:07:43.033-0400,318,296,169,785,,,,,,,,,1303
2019-05-22T12:07:43.819-0400,219,284,72,580,,,,,,,,,1306
2019-05-22T12:07:44.399-0400,183,779,157,1122,,,,,,,,,1306
2019-05-22T12:07:45.521-0400,194,346,61,602,,,,,,,,,1307
2019-05-22T12:07:46.124-0400,206,338,421,971,,,,,,,,,1307
2019-05-22T12:07:47.095-0400,233,838,103,1178,,,,,,,,,1311
2019-05-22T12:07:48.274-0400,244,371,145,761,,,,,,,,,1311
2019-05-22T12:07:49.036-0400,269,298,80,653,,,,,,,,,1311
2019-05-22T12:07:49.693-0400,239,655,89,985,,,,,,,,,1313
2019-05-22T12:07:50.678-0400,253,413,85,753,,,,,,,,,1313
2019-05-22T12:07:51.431-0400,283,551,72,915,,,,,,,,,1314
2019-05-22T12:07:52.347-0400,207,654,73,939,,,,,,,,,1314
2019-05-22T12:07:53.287-0400,227,492,255,977,,,,,,,,,1316
2019-05-22T12:07:54.265-0400,256,510,76,844,,,,,,,,,1317
2019-05-22T12:07:55.110-0400,218,726,1284,2230,,,,,,,,,1318
2019-05-22T12:07:57.340-0400,200,305,156,662,,,,,,,,,1318
2019-05-22T12:07:58.003-0400,174,342,143,661,,,,,,,,,1319
2019-05-22T12:07:58.664-0400,227,540,1745,2583,,,,,,,,,1319
2019-05-22T12:08:01.247-0400,168,295,569,1035,,,,,,,,,1319
2019-05-22T12:08:02.283-0400,185,297,60,544,,,,,,,,,1319
2019-05-22T12:02:01.824-0400,6003,4646,897,12182,,,,,,,,,1319
2019-05-22T12:02:14.008-0400,639,424,392,1482,,,,,,,,,1319
2019-05-22T12:02:15.490-0400,677,438,219,1337,,,,,,,,,1319
2019-05-22T12:02:16.828-0400,662,839,205,1711,,,,,,,,,1320
2019-05-22T12:02:18.540-0400,369,446,105,946,,,,,,,,,1321
2019-05-22T12:02:19.486-0400,323,405,127,859,,,,,,,,,1321
2019-05-22T12:02:20.345-0400,238,335,163,740,,,,,,,,,1322
2019-05-22T12:02:21.086-0400,438,490,244,1175,,,,,,,,,1322
2019-05-22T12:02:22.261-0400,378,917,131,1432,,,,,,,,,1322
2019-05-22T12:02:23.694-0400,289,497,110,902,,,,,,,,,1323
2019-05-22T12:02:24.596-0400,245,560,91,901,,,,,,,,,1323
2019-05-22T12:02:25.498-0400,289,539,119,950,,,,,,,,,1323
2019-05-22T12:02:26.448-0400,258,443,113,826,,,,,,,,,1324
2019-05-22T12:02:27.275-0400,280,326,91,718,,,,,,,,,1324
2019-05-22T12:02:27.994-0400,287,500,458,1250,,,,,,,,,1325
2019-05-22T12:02:29.244-0400,254,320,82,658,,,,,,,,,1325
2019-05-22T12:02:29.903-0400,291,411,68,775,,,,,,,,,1325
2019-05-22T12:02:30.678-0400,257,533,1094,1888,,,,,,,,,1325
2019-05-22T12:02:32.567-0400,333,371,90,800,,,,,,,,,1326
2019-05-22T12:02:33.367-0400,270,672,130,1075,,,,,,,,,1326
2019-05-22T12:02:34.442-0400,383,311,554,1250,,,,,,,,,1326
2019-05-22T12:02:35.693-0400,401,875,97,1379,,,,,,,,,1326
2019-05-22T12:02:37.072-0400,194,317,63,576,,,,,,,,,1327
2019-05-22T12:02:37.649-0400,231,321,419,980,,,,,,,,,1328
2019-05-22T12:02:38.630-0400,233,768,126,1141,,,,,,,,,1328
2019-05-22T12:02:39.771-0400,259,626,562,1454,,,,,,,,,1328
2019-05-22T12:02:41.226-0400,274,710,1060,2047,,,,,,,,,1330
2019-05-22T12:02:43.273-0400,207,288,66,563,,,,,,,,,1330
2019-05-22T12:02:43.837-0400,198,818,89,1110,,,,,,,,,1331
2019-05-22T12:02:44.947-0400,240,486,88,816,,,,,,,,,1333
2019-05-22T12:02:45.763-0400,219,356,296,897,,,,,,,,,1333
2019-05-22T12:02:46.661-0400,223,505,70,801,,,,,,,,,1333
2019-05-22T12:02:47.463-0400,239,531,83,856,,,,,,,,,1336
2019-05-22T12:02:48.319-0400,268,324,227,823,,,,,,,,,1337
2019-05-22T12:02:49.143-0400,232,806,73,1118,,,,,,,,,1338
2019-05-22T12:02:50.261-0400,238,499,95,836,,,,,,,,,1338
2019-05-22T12:02:51.098-0400,236,482,670,1390,,,,,,,,,1340
2019-05-22T12:02:52.489-0400,235,529,88,858,,,,,,,,,1340
2019-05-22T12:02:53.347-0400,236,487,89,813,,,,,,,,,1340
2019-05-22T12:02:54.161-0400,220,1020,82,1327,,,,,,,,,1341
2019-05-22T12:02:55.489-0400,268,341,185,802,,,,,,,,,1341
2019-05-22T12:02:56.291-0400,281,310,79,688,,,,,,,,,1342
2019-05-22T12:02:56.979-0400,182,746,97,1027,,,,,,,,,1342
2019-05-22T12:02:58.007-0400,250,421,123,796,,,,,,,,,1343
2019-05-22T12:02:58.803-0400,654,352,57,1068,,,,,,,,,1345
2019-05-22T12:02:59.872-0400,169,523,72,765,,,,,,,,,1345
2019-05-22T12:03:00.638-0400,224,482,81,789,,,,,,,,,1347
2019-05-22T12:03:01.428-0400,217,514,85,819,,,,,,,,,1350
2019-05-22T12:03:02.247-0400,202,837,105,1146,,,,,,,,,1351
2019-05-22T12:03:03.394-0400,223,489,98,813,,,,,,,,,1352
2019-05-22T12:03:04.207-0400,232,483,73,789,,,,,,,,,1353
2019-05-22T12:03:04.997-0400,325,632,83,1041,,,,,,,,,1355
2019-05-22T12:03:06.039-0400,276,374,61,713,,,,,,,,,1355
2019-05-22T12:03:06.752-0400,202,395,67,673,,,,,,,,,1355
2019-05-22T12:03:07.426-0400,203,983,90,1279,,,,,,,,,1355
2019-05-22T12:03:08.705-0400,241,341,174,768,,,,,,,,,1356
2019-05-22T12:03:09.474-0400,267,330,61,660,,,,,,,,,1356
2019-05-22T12:03:10.134-0400,382,654,89,1127,,,,,,,,,1357
2019-05-22T12:03:11.262-0400,276,454,164,897,,,,,,,,,1358
2019-05-22T12:03:12.159-0400,255,505,91,877,,,,,,,,,1359
2019-05-22T12:03:13.037-0400,225,680,82,989,,,,,,,,,1359
2019-05-22T12:03:14.026-0400,241,487,75,805,,,,,,,,,1360
2019-05-22T12:03:14.832-0400,202,351,75,639,,,,,,,,,1361
2019-05-22T12:03:15.471-0400,239,891,89,1222,,,,,,,,,1361
2019-05-22T12:03:16.694-0400,261,463,77,819,,,,,,,,,1362
2019-05-22T12:03:17.513-0400,260,464,106,839,,,,,,,,,1362
2019-05-22T12:03:18.352-0400,206,602,76,890,,,,,,,,,1363
2019-05-22T12:03:19.243-0400,349,487,84,923,,,,,,,,,1363
2019-05-22T12:03:20.166-0400,231,400,101,740,,,,,,,,,1363
2019-05-22T12:03:20.907-0400,235,682,74,999,,,,,,,,,1364
2019-05-22T12:03:21.907-0400,209,525,77,814,,,,,,,,,1365
2019-05-22T12:03:22.722-0400,203,367,57,628,,,,,,,,,1365
2019-05-22T12:03:23.350-0400,186,847,81,1116,,,,,,,,,1366
2019-05-22T12:03:24.467-0400,200,324,80,607,,,,,,,,,1366
2019-05-22T12:03:25.075-0400,213,347,72,633,,,,,,,,,1367
2019-05-22T12:03:25.708-0400,194,331,454,983,,,,,,,,,1368
2019-05-22T12:03:26.692-0400,233,426,83,747,,,,,,,,,1369
2019-05-22T12:03:27.440-0400,246,485,88,820,,,,,,,,,1371
2019-05-22T12:03:28.261-0400,252,479,1174,1909,,,,,,,,,1376
2019-05-22T12:03:30.170-0400,214,449,83,750,,,,,,,,,1377
2019-05-22T12:03:30.920-0400,221,1125,88,1447,,,,,,,,,1378
2019-05-22T12:03:32.367-0400,227,489,88,806,,,,,,,,,1378
2019-05-22T12:03:33.174-0400,271,462,93,828,,,,,,,,,1379
2019-05-22T12:03:34.003-0400,201,623,59,895,,,,,,,,,1379
2019-05-22T12:03:34.898-0400,564,359,94,1019,,,,,,,,,1380
2019-05-22T12:03:35.918-0400,306,816,382,1506,,,,,,,,,1380
2019-05-22T12:03:37.424-0400,507,486,248,1249,,,,,,,,,1380
2019-05-22T12:03:38.673-0400,1043,802,659,2531,,,,,,,,,1381
2019-05-22T12:03:41.205-0400,1606,399,76,2086,,,,,,,,,1383
2019-05-22T12:03:43.291-0400,413,613,405,1433,,,,,,,,,1384
2019-05-22T12:03:44.724-0400,783,777,232,1802,,,,,,,,,1385
2019-05-22T12:03:46.527-0400,528,413,90,1041,,,,,,,,,1385
2019-05-22T12:03:47.568-0400,1041,325,358,1725,,,,,,,,,1386
2019-05-22T12:03:49.294-0400,195,311,64,572,,,,,,,,,1387
2019-05-22T12:03:49.867-0400,210,392,63,667,,,,,,,,,1388
2019-05-22T12:03:50.534-0400,203,982,91,1278,,,,,,,,,1388
2019-05-22T12:03:51.813-0400,218,327,81,629,,,,,,,,,1388
2019-05-22T12:03:52.443-0400,270,321,86,678,,,,,,,,,1390
2019-05-22T12:03:53.122-0400,213,1040,89,1350,,,,,,,,,1391
2019-05-22T12:03:54.472-0400,303,325,80,715,,,,,,,,,1392
2019-05-22T12:03:55.188-0400,289,287,71,656,,,,,,,,,1393
2019-05-22T12:03:55.844-0400,255,1053,92,1401,,,,,,,,,1394
2019-05-22T12:03:57.246-0400,241,337,89,671,,,,,,,,,1394
2019-05-22T12:03:57.917-0400,308,314,66,689,,,,,,,,,1394
2019-05-22T12:03:58.607-0400,234,1073,75,1393,,,,,,,,,1395
2019-05-22T12:04:00.000-0400,220,618,88,927,,,,,,,,,1395
2019-05-22T12:04:00.928-0400,241,490,109,857,,,,,,,,,1396
2019-05-22T12:04:01.785-0400,205,691,77,977,,,,,,,,,1397
2019-05-22T12:04:02.762-0400,265,471,78,820,,,,,,,,,1397
2019-05-22T12:04:03.583-0400,233,501,79,818,,,,,,,,,1398
2019-05-22T12:04:04.401-0400,222,820,101,1144,,,,,,,,,1398
2019-05-22T12:04:05.545-0400,363,286,62,712,,,,,,,,,1399
2019-05-22T12:04:06.258-0400,245,321,84,651,,,,,,,,,1399
2019-05-22T12:04:06.910-0400,173,824,88,1090,,,,,,,,,1400
2019-05-22T12:04:08.001-0400,257,464,88,813,,,,,,,,,1400
2019-05-22T12:04:08.814-0400,229,500,96,826,,,,,,,,,1400
2019-05-22T12:04:09.641-0400,277,749,99,1126,,,,,,,,,1401
2019-05-22T12:04:10.768-0400,260,461,89,814,,,,,,,,,1401
2019-05-22T12:04:11.582-0400,270,360,68,700,,,,,,,,,1401
2019-05-22T12:04:12.283-0400,294,666,91,1053,,,,,,,,,1403
2019-05-22T12:04:13.337-0400,245,309,72,626,,,,,,,,,1403
2019-05-22T12:04:13.964-0400,203,317,69,599,,,,,,,,,1403
2019-05-22T12:04:14.563-0400,301,1028,88,1419,,,,,,,,,1404
2019-05-22T12:04:15.982-0400,241,485,76,807,,,,,,,,,1405
2019-05-22T12:04:16.790-0400,231,507,97,836,,,,,,,,,1406
2019-05-22T12:04:17.627-0400,198,729,91,1019,,,,,,,,,1407
2019-05-22T12:04:18.647-0400,246,481,74,807,,,,,,,,,1410
2019-05-22T12:04:19.454-0400,280,354,78,713,,,,,,,,,1410
2019-05-22T12:04:20.168-0400,249,904,83,1243,,,,,,,,,1413
2019-05-22T12:04:21.412-0400,263,1195,71,1531,,,,,,,,,1414
2019-05-22T12:04:22.944-0400,154,828,94,1078,,,,,,,,,1415
2019-05-22T12:04:24.022-0400,252,397,233,893,,,,,,,,,1416
2019-05-22T12:04:24.916-0400,211,300,65,582,,,,,,,,,1416
2019-05-22T12:04:25.499-0400,195,1034,91,1321,,,,,,,,,1417
2019-05-22T12:04:26.821-0400,250,388,81,754,,,,,,,,,1418
2019-05-22T12:04:27.575-0400,210,270,59,542,,,,,,,,,1419
2019-05-22T12:04:28.118-0400,209,300,84,596,,,,,,,,,1421
2019-05-22T12:04:28.714-0400,180,825,78,1084,,,,,,,,,1424
2019-05-22T12:04:29.798-0400,225,508,85,821,,,,,,,,,1424
2019-05-22T12:04:30.620-0400,190,443,80,717,,,,,,,,,1425
2019-05-22T12:04:31.338-0400,235,908,86,1235,,,,,,,,,1426
2019-05-22T12:04:32.573-0400,285,359,68,716,,,,,,,,,1426
2019-05-22T12:04:33.290-0400,239,270,110,634,,,,,,,,,1428
2019-05-22T12:04:33.924-0400,223,1096,94,1429,,,,,,,,,1428
2019-05-22T12:04:35.354-0400,235,474,81,799,,,,,,,,,1428
2019-05-22T12:04:36.153-0400,219,508,84,838,,,,,,,,,1429
2019-05-22T12:04:36.992-0400,255,866,93,1218,,,,,,,,,1432
2019-05-22T12:04:38.211-0400,172,246,61,481,,,,,,,,,1432
2019-05-22T12:04:38.692-0400,172,366,78,617,,,,,,,,,1433
2019-05-22T12:04:39.310-0400,238,304,63,609,,,,,,,,,1433
2019-05-22T12:04:39.920-0400,209,749,91,1050,,,,,,,,,1433
2019-05-22T12:04:40.971-0400,873,367,104,1366,,,,,,,,,1438
2019-05-22T12:04:42.337-0400,219,965,98,1287,,,,,,,,,1440
2019-05-22T12:04:43.624-0400,239,428,80,750,,,,,,,,,1441
2019-05-22T12:04:44.375-0400,176,273,75,525,,,,,,,,,1442
2019-05-22T12:04:44.901-0400,183,277,79,545,,,,,,,,,1442
2019-05-22T12:04:45.446-0400,155,600,85,843,,,,,,,,,1442
2019-05-22T12:04:46.290-0400,208,320,64,592,,,,,,,,,1443
2019-05-22T12:04:46.883-0400,251,292,85,634,,,,,,,,,1444
2019-05-22T12:04:47.517-0400,271,837,75,1186,,,,,,,,,1445
2019-05-22T12:04:48.704-0400,273,322,68,665,,,,,,,,,1446
2019-05-22T12:04:49.370-0400,193,309,57,560,,,,,,,,,1446
2019-05-22T12:04:49.930-0400,201,308,60,570,,,,,,,,,1447
2019-05-22T12:04:50.500-0400,197,536,86,821,,,,,,,,,1448
2019-05-22T12:04:51.322-0400,251,568,78,904,,,,,,,,,1449
2019-05-22T12:04:52.227-0400,321,333,73,730,,,,,,,,,1450
2019-05-22T12:04:52.957-0400,246,785,85,1122,,,,,,,,,1452
2019-05-22T12:04:54.080-0400,253,472,88,822,,,,,,,,,1454
2019-05-22T12:04:54.903-0400,238,327,76,642,,,,,,,,,1459
2019-05-22T12:04:55.545-0400,221,549,76,847,,,,,,,,,1460
2019-05-22T12:04:56.393-0400,204,310,71,587,,,,,,,,,1460
2019-05-22T12:04:56.981-0400,198,340,58,597,,,,,,,,,1463
2019-05-22T12:04:57.578-0400,191,307,56,567,,,,,,,,,1468
2019-05-22T12:04:58.146-0400,204,653,82,944,,,,,,,,,1469
2019-05-22T12:04:59.090-0400,214,304,62,581,,,,,,,,,1475
2019-05-22T12:04:59.672-0400,172,375,54,603,,,,,,,,,1475
2019-05-22T12:05:00.275-0400,193,322,59,578,,,,,,,,,1477
2019-05-22T12:05:00.853-0400,166,541,129,854,,,,,,,,,1478
2019-05-22T12:05:01.708-0400,261,350,67,687,,,,,,,,,1482
2019-05-22T12:05:02.395-0400,387,341,83,817,,,,,,,,,1483
2019-05-22T12:05:03.213-0400,155,1059,69,1288,,,,,,,,,1486
2019-05-22T12:05:04.501-0400,226,416,91,738,,,,,,,,,1486
2019-05-22T12:05:05.239-0400,216,499,83,803,,,,,,,,,1487
2019-05-22T12:05:06.043-0400,275,637,88,1007,,,,,,,,,1488
2019-05-22T12:05:07.050-0400,238,415,84,743,,,,,,,,,1489
2019-05-22T12:05:07.793-0400,231,502,104,839,,,,,,,,,1496
2019-05-22T12:05:08.632-0400,199,816,74,1097,,,,,,,,,1498
2019-05-22T12:05:09.730-0400,205,379,87,673,,,,,,,,,1499
2019-05-22T12:05:10.403-0400,225,326,59,611,,,,,,,,,1500
2019-05-22T12:05:11.014-0400,203,326,65,596,,,,,,,,,1504
2019-05-22T12:05:11.611-0400,209,532,82,826,,,,,,,,,1505
2019-05-22T12:05:12.438-0400,267,316,65,656,,,,,,,,,1505
2019-05-22T12:05:13.094-0400,240,328,76,646,,,,,,,,,1506
2019-05-22T12:05:13.741-0400,227,348,72,652,,,,,,,,,1508
2019-05-22T12:05:14.393-0400,207,682,100,991,,,,,,,,,1510
2019-05-22T12:05:15.385-0400,231,480,158,874,,,,,,,,,1518
2019-05-22T12:05:16.260-0400,254,341,54,660,,,,,,,,,1521
2019-05-22T12:05:16.920-0400,174,853,84,1117,,,,,,,,,1524
2019-05-22T12:05:18.038-0400,225,329,63,618,,,,,,,,,1531
2019-05-22T12:05:18.656-0400,247,306,71,625,,,,,,,,,1531
2019-05-22T12:05:19.282-0400,190,272,56,520,,,,,,,,,1532
2019-05-22T12:05:19.802-0400,194,610,89,894,,,,,,,,,1532
2019-05-22T12:05:20.697-0400,218,513,102,834,,,,,,,,,1533
2019-05-22T12:05:21.532-0400,218,392,96,707,,,,,,,,,1533
2019-05-22T12:05:22.240-0400,253,662,75,992,,,,,,,,,1535
2019-05-22T12:05:23.233-0400,214,644,92,979,,,,,,,,,1536
2019-05-22T12:05:24.212-0400,214,483,78,778,,,,,,,,,1537
2019-05-22T12:05:24.990-0400,203,839,108,1152,,,,,,,,,1543
2019-05-22T12:05:26.143-0400,288,427,85,804,,,,,,,,,1545
2019-05-22T12:05:26.947-0400,209,334,71,619,,,,,,,,,1546
2019-05-22T12:05:27.567-0400,220,1014,83,1319,,,,,,,,,1546
2019-05-22T12:05:28.886-0400,228,502,75,808,,,,,,,,,1547
2019-05-22T12:05:29.695-0400,249,391,108,755,,,,,,,,,1552
2019-05-22T12:05:30.450-0400,247,698,85,1031,,,,,,,,,1557
2019-05-22T12:05:31.482-0400,228,350,66,647,,,,,,,,,1559
2019-05-22T12:05:32.130-0400,198,478,85,763,,,,,,,,,1564
2019-05-22T12:05:32.894-0400,226,957,84,1270,,,,,,,,,1573
2019-05-22T12:05:34.165-0400,211,319,61,592,,,,,,,,,1574
2019-05-22T12:05:34.757-0400,235,370,66,687,,,,,,,,,1581
2019-05-22T12:05:35.445-0400,272,1276,94,1645,,,,,,,,,1582
2019-05-22T12:05:37.091-0400,279,339,84,727,,,,,,,,,1587
2019-05-22T12:05:37.819-0400,213,328,58,613,,,,,,,,,1587
2019-05-22T12:05:38.432-0400,233,987,67,1289,,,,,,,,,1591
2019-05-22T12:05:39.721-0400,192,359,70,697,,,,,,,,,1596
2019-05-22T12:05:40.419-0400,159,268,67,503,,,,,,,,,1597
2019-05-22T12:05:40.922-0400,174,277,58,512,,,,,,,,,1599
2019-05-22T12:05:41.435-0400,287,698,82,1072,,,,,,,,,1599
2019-05-22T12:05:42.507-0400,231,321,65,620,,,,,,,,,1600
2019-05-22T12:05:43.128-0400,207,301,64,576,,,,,,,,,1602
2019-05-22T12:05:43.705-0400,188,306,66,567,,,,,,,,,1603
2019-05-22T12:05:44.273-0400,170,742,75,990,,,,,,,,,1607
2019-05-22T12:05:45.263-0400,588,304,59,953,,,,,,,,,1607
2019-05-22T12:05:46.217-0400,212,329,62,605,,,,,,,,,1610
2019-05-22T12:05:46.823-0400,216,808,104,1137,,,,,,,,,1610
2019-05-22T12:05:47.960-0400,232,474,77,784,,,,,,,,,1611
2019-05-22T12:05:48.745-0400,264,320,104,689,,,,,,,,,1611
2019-05-22T12:05:49.434-0400,235,841,80,1159,,,,,,,,,1612
2019-05-22T12:05:50.594-0400,200,424,66,693,,,,,,,,,1615
2019-05-22T12:05:51.288-0400,248,364,87,700,,,,,,,,,1635
2019-05-22T12:05:51.988-0400,258,1334,79,1673,,,,,,,,,1645
2019-05-22T12:05:53.662-0400,232,407,92,734,,,,,,,,,1648
2019-05-22T12:05:54.396-0400,241,1023,92,1359,,,,,,,,,1652
2019-05-22T12:05:55.756-0400,265,478,92,838,,,,,,,,,1661
2019-05-22T12:05:56.595-0400,214,461,93,770,,,,,,,,,1672
2019-05-22T12:05:57.366-0400,248,880,83,1215,,,,,,,,,1673
2019-05-22T12:05:58.581-0400,226,506,149,888,,,,,,,,,1673
2019-05-22T12:05:59.469-0400,281,385,70,741,,,,,,,,,1675
2019-05-22T12:06:00.210-0400,207,523,84,817,,,,,,,,,1677
2019-05-22T12:06:01.028-0400,672,336,74,1084,,,,,,,,,1677
2019-05-22T12:06:02.112-0400,218,312,54,586,,,,,,,,,1677
2019-05-22T12:06:02.699-0400,278,744,87,1117,,,,,,,,,1678
2019-05-22T12:06:03.817-0400,276,300,72,649,,,,,,,,,1683
2019-05-22T12:06:04.467-0400,246,332,63,643,,,,,,,,,1691
2019-05-22T12:06:05.111-0400,170,846,95,1114,,,,,,,,,1693
2019-05-22T12:06:06.225-0400,209,406,116,733,,,,,,,,,1695
2019-05-22T12:06:06.958-0400,201,552,89,844,,,,,,,,,1699
2019-05-22T12:06:07.803-0400,249,893,79,1223,,,,,,,,,1705
2019-05-22T12:06:09.026-0400,196,537,91,825,,,,,,,,,1707
2019-05-22T12:06:09.852-0400,205,523,83,813,,,,,,,,,1711
2019-05-22T12:06:10.665-0400,250,620,62,933,,,,,,,,,1719
2019-05-22T12:06:11.599-0400,209,514,118,842,,,,,,,,,1723
2019-05-22T12:06:12.442-0400,237,465,88,790,,,,,,,,,1724
2019-05-22T12:06:13.232-0400,195,735,83,1014,,,,,,,,,1724
2019-05-22T12:06:14.247-0400,221,513,86,823,,,,,,,,,1725
2019-05-22T12:06:15.070-0400,220,510,93,824,,,,,,,,,1725
2019-05-22T12:06:15.895-0400,209,553,73,836,,,,,,,,,1734
2019-05-22T12:06:16.732-0400,207,345,58,623,,,,,,,,,1738
2019-05-22T12:06:17.355-0400,187,320,73,582,,,,,,,,,1738
2019-05-22T12:06:17.937-0400,170,352,58,585,,,,,,,,,1746
2019-05-22T12:06:18.522-0400,189,676,88,955,,,,,,,,,1749
2019-05-22T12:06:19.478-0400,298,430,85,818,,,,,,,,,1752
2019-05-22T12:06:20.296-0400,247,375,73,697,,,,,,,,,1786
2019-05-22T12:06:20.994-0400,305,850,87,1253,,,,,,,,,1787
2019-05-22T12:06:22.247-0400,182,402,61,653,,,,,,,,,1789
2019-05-22T12:06:22.901-0400,175,328,57,566,,,,,,,,,1799
2019-05-22T12:06:23.467-0400,223,1122,89,1440,,,,,,,,,1800
2019-05-22T12:06:24.908-0400,302,526,87,923,,,,,,,,,1800
2019-05-22T12:06:25.831-0400,246,373,58,683,,,,,,,,,1802
2019-05-22T12:06:26.514-0400,191,769,77,1040,,,,,,,,,1802
2019-05-22T12:06:27.555-0400,236,504,78,822,,,,,,,,,1808
2019-05-22T12:06:28.378-0400,430,265,67,764,,,,,,,,,1821
2019-05-22T12:06:29.143-0400,177,819,84,1081,,,,,,,,,1844
2019-05-22T12:06:30.224-0400,288,652,93,1035,,,,,,,,,1877
2019-05-22T12:06:31.260-0400,307,351,84,743,,,,,,,,,1885
2019-05-22T12:06:32.003-0400,275,631,94,1005,,,,,,,,,1888
2019-05-22T12:06:33.009-0400,272,445,79,801,,,,,,,,,1899
2019-05-22T12:06:33.810-0400,223,504,83,815,,,,,,,,,1906
2019-05-22T12:06:34.626-0400,222,596,83,905,,,,,,,,,1909
2019-05-22T12:06:35.531-0400,245,431,75,753,,,,,,,,,1912
2019-05-22T12:06:36.286-0400,163,321,102,592,,,,,,,,,1915
2019-05-22T12:06:36.879-0400,226,332,57,616,,,,,,,,,1919
2019-05-22T12:06:37.496-0400,219,474,104,804,,,,,,,,,1919
2019-05-22T12:06:38.300-0400,239,406,93,756,,,,,,,,,1920
2019-05-22T12:06:39.057-0400,269,299,57,627,,,,,,,,,1930
2019-05-22T12:06:39.684-0400,204,1105,84,1398,,,,,,,,,1931
2019-05-22T12:06:41.083-0400,235,493,101,833,,,,,,,,,1952
2019-05-22T12:06:41.916-0400,264,434,160,859,,,,,,,,,1962
2019-05-22T12:06:42.776-0400,187,791,89,1072,,,,,,,,,1970
2019-05-22T12:06:43.848-0400,245,350,72,668,,,,,,,,,1978
2019-05-22T12:06:44.516-0400,192,335,69,599,,,,,,,,,1982
2019-05-22T12:06:45.115-0400,198,908,137,1248,,,,,,,,,1986
2019-05-22T12:06:46.364-0400,213,318,60,593,,,,,,,,,1997
2019-05-22T12:06:46.957-0400,223,345,81,651,,,,,,,,,2019
2019-05-22T12:06:47.609-0400,208,326,72,609,,,,,,,,,2020
2019-05-22T12:06:48.218-0400,215,646,83,949,,,,,,,,,2025
2019-05-22T12:06:49.169-0400,204,369,495,1070,,,,,,,,,2036
2019-05-22T12:06:50.239-0400,321,323,59,705,,,,,,,,,2038
2019-05-22T12:06:50.945-0400,243,549,124,956,,,,,,,,,2047
2019-05-22T12:06:51.901-0400,235,369,70,675,,,,,,,,,2048
2019-05-22T12:06:52.576-0400,214,350,82,647,,,,,,,,,2050
2019-05-22T12:06:53.224-0400,203,978,65,1267,,,,,,,,,2052
2019-05-22T12:06:54.492-0400,184,373,370,929,,,,,,,,,2054
2019-05-22T12:06:55.422-0400,316,328,73,719,,,,,,,,,2054
2019-05-22T12:06:56.141-0400,201,768,3334,4306,,,,,,,,,2062
2019-05-22T12:07:00.448-0400,191,439,76,707,,,,,,,,,2063
2019-05-22T12:07:01.155-0400,221,1222,91,1535,,,,,,,,,2065
2019-05-22T12:07:02.691-0400,220,506,861,1591,,,,,,,,,2066
2019-05-22T12:07:04.283-0400,240,839,90,1171,,,,,,,,,2086
2019-05-22T12:07:05.454-0400,280,336,293,911,,,,,,,,,2092
2019-05-22T12:07:06.366-0400,174,412,420,1006,,,,,,,,,2111
2019-05-22T12:07:07.373-0400,178,450,160,790,,,,,,,,,2115
2019-05-22T12:07:08.163-0400,221,464,95,786,,,,,,,,,2123
2019-05-22T12:07:08.950-0400,205,360,83,654,,,,,,,,,2160
2019-05-22T12:07:09.604-0400,220,1068,83,1388,,,,,,,,,2161
2019-05-22T12:07:10.993-0400,303,416,113,832,,,,,,,,,2163
2019-05-22T12:07:11.826-0400,212,317,234,770,,,,,,,,,2165
2019-05-22T12:07:12.596-0400,200,862,110,1177,,,,,,,,,2166
2019-05-22T12:07:13.773-0400,229,371,142,743,,,,,,,,,2193
2019-05-22T12:07:14.517-0400,212,336,62,611,,,,,,,,,2197
2019-05-22T12:07:15.129-0400,188,1002,86,1282,,,,,,,,,2207
2019-05-22T12:07:16.411-0400,322,409,124,861,,,,,,,,,2210
2019-05-22T12:07:17.273-0400,240,446,86,773,,,,,,,,,2212
2019-05-22T12:07:18.047-0400,324,715,1213,2254,,,,,,,,,2212
2019-05-22T12:07:20.301-0400,270,317,151,740,,,,,,,,,2224
2019-05-22T12:07:21.041-0400,180,628,977,1789,,,,,,,,,2226
2019-05-22T12:07:22.830-0400,226,431,91,754,,,,,,,,,2227
2019-05-22T12:07:23.585-0400,227,613,105,948,,,,,,,,,2230
2019-05-22T12:07:24.533-0400,250,449,90,836,,,,,,,,,2251
2019-05-22T12:07:25.370-0400,307,313,66,688,,,,,,,,,2251
2019-05-22T12:07:26.058-0400,233,883,81,1199,,,,,,,,,2253
2019-05-22T12:07:27.258-0400,259,312,60,632,,,,,,,,,2254
2019-05-22T12:07:27.890-0400,227,301,227,761,,,,,,,,,2258
2019-05-22T12:07:28.651-0400,259,829,107,1196,,,,,,,,,2268
2019-05-22T12:07:29.848-0400,233,371,80,686,,,,,,,,,2329
2019-05-22T12:07:30.534-0400,190,307,333,831,,,,,,,,,2333
2019-05-22T12:07:31.366-0400,250,794,89,1134,,,,,,,,,2523
2019-05-22T12:07:32.500-0400,310,407,95,813,,,,,,,,,2531
