Start time,IFrame Retrieval(ms),Credential Check(ms),Token Retrieval(ms),Total Duration(ms),,,,,,6572
2019-05-23T20:35:32.084-0400,462,629,140,1232,,,,,,
2019-05-23T20:35:33.317-0400,909,480,137,1541,,,,,,
2019-05-23T20:35:34.858-0400,285,484,145,929,,,,,,
2019-05-23T20:35:35.788-0400,288,473,134,897,,,,,,
2019-05-23T20:35:36.685-0400,300,486,134,932,,,,,,
2019-05-23T20:35:37.617-0400,296,478,136,912,,,,,,
2019-05-23T20:35:38.530-0400,289,495,177,973,,,,,,
2019-05-23T20:35:39.504-0400,299,740,175,1227,,,,,,
2019-05-23T20:35:40.731-0400,285,448,138,884,,,,,,
2019-05-23T20:35:41.616-0400,279,136,19,435,,,,,,
2019-05-23T20:35:42.052-0400,319,322,137,792,,,,,,
2019-05-23T20:35:42.844-0400,285,486,132,904,,,,,,
2019-05-23T20:35:43.749-0400,281,507,145,946,,,,,,
2019-05-23T20:35:44.695-0400,288,475,205,970,,,,,,
2019-05-23T20:35:45.666-0400,290,424,138,854,,,,,,
2019-05-23T20:35:46.520-0400,288,494,190,972,,,,,,
2019-05-23T20:35:47.493-0400,282,448,254,995,,,,,,
2019-05-23T20:35:48.488-0400,303,96,23,424,,,,,,
2019-05-23T20:35:48.912-0400,292,251,135,680,,,,,,
2019-05-23T20:35:49.593-0400,298,404,134,837,,,,,,
2019-05-23T20:35:50.430-0400,396,327,142,866,,,,,,
2019-05-23T20:35:51.296-0400,294,273,135,713,,,,,,
2019-05-23T20:35:52.010-0400,284,291,157,733,,,,,,
2019-05-23T20:35:52.743-0400,280,248,133,675,,,,,,
2019-05-23T20:35:53.419-0400,1765,311,124,2213,,,,,,
2019-05-23T20:35:55.632-0400,345,145,21,512,,,,,,
2019-05-23T20:35:56.145-0400,290,441,290,1090,,,,,,
2019-05-23T20:35:57.236-0400,295,218,197,722,,,,,,
2019-05-23T20:35:57.958-0400,294,281,130,726,,,,,,
2019-05-23T20:35:58.685-0400,272,271,129,674,,,,,,
2019-05-23T20:35:59.359-0400,277,302,137,726,,,,,,
2019-05-23T20:36:00.086-0400,400,103,26,530,,,,,,
2019-05-23T20:36:00.617-0400,333,289,297,920,,,,,,
2019-05-23T20:36:01.538-0400,443,226,128,808,,,,,,
2019-05-23T20:36:02.346-0400,281,283,142,719,,,,,,
2019-05-23T20:36:03.065-0400,298,408,127,844,,,,,,
2019-05-23T20:36:03.910-0400,289,347,151,788,,,,,,
2019-05-23T20:36:04.698-0400,381,236,164,781,,,,,,
2019-05-23T20:36:05.480-0400,297,228,135,671,,,,,,
2019-05-23T20:36:06.152-0400,283,246,128,659,,,,,,
2019-05-23T20:36:06.811-0400,280,221,130,646,,,,,,
2019-05-23T20:36:07.457-0400,286,231,136,664,,,,,,
2019-05-23T20:36:08.122-0400,268,214,121,616,,,,,,
2019-05-23T20:36:08.739-0400,281,467,160,922,,,,,,
2019-05-23T20:36:09.661-0400,286,226,135,659,,,,,,
2019-05-23T20:36:10.321-0400,302,314,142,760,,,,,,
2019-05-23T20:36:11.081-0400,280,235,132,649,,,,,,
2019-05-23T20:36:11.731-0400,280,334,139,766,,,,,,
2019-05-23T20:36:12.498-0400,288,94,20,404,,,,,,
2019-05-23T20:36:12.902-0400,354,334,138,828,,,,,,
2019-05-23T20:36:13.730-0400,1412,421,145,1980,,,,,,
2019-05-23T20:36:15.711-0400,272,502,137,913,,,,,,
2019-05-23T20:36:16.624-0400,290,492,133,917,,,,,,
2019-05-23T20:36:17.541-0400,278,288,133,712,,,,,,
2019-05-23T20:36:18.254-0400,287,234,125,648,,,,,,
2019-05-23T20:36:18.902-0400,260,95,19,374,,,,,,
2019-05-23T20:36:19.277-0400,270,628,136,1036,,,,,,
2019-05-23T20:36:20.313-0400,316,283,132,732,,,,,,
2019-05-23T20:36:21.045-0400,370,260,131,761,,,,,,
2019-05-23T20:36:21.807-0400,277,287,121,698,,,,,,
2019-05-23T20:36:22.506-0400,312,255,142,710,,,,,,
2019-05-23T20:36:23.216-0400,346,256,592,1206,,,,,,
2019-05-23T20:36:24.423-0400,282,250,135,668,,,,,,
2019-05-23T20:36:25.092-0400,278,645,155,1080,,,,,,
2019-05-23T20:36:26.173-0400,284,219,129,633,,,,,,
2019-05-23T20:36:26.806-0400,297,248,130,677,,,,,,
2019-05-23T20:36:27.483-0400,295,215,133,644,,,,,,
2019-05-23T20:36:28.128-0400,296,281,127,705,,,,,,
2019-05-23T20:36:28.834-0400,295,97,25,419,,,,,,
2019-05-23T20:36:29.254-0400,286,215,138,641,,,,,,
2019-05-23T20:36:29.895-0400,281,99,20,402,,,,,,
2019-05-23T20:36:30.298-0400,309,282,158,751,,,,,,
2019-05-23T20:36:31.049-0400,277,278,131,687,,,,,,
2019-05-23T20:36:31.737-0400,288,309,139,737,,,,,,
2019-05-23T20:36:32.474-0400,281,235,129,658,,,,,,
2019-05-23T20:36:33.132-0400,285,272,131,700,,,,,,
2019-05-23T20:36:33.833-0400,497,238,148,896,,,,,,
2019-05-23T20:36:34.730-0400,291,228,134,666,,,,,,
2019-05-23T20:36:35.396-0400,291,257,134,684,,,,,,
2019-05-23T20:36:36.081-0400,296,92,21,411,,,,,,
2019-05-23T20:36:36.492-0400,287,261,157,706,,,,,,
2019-05-23T20:36:37.199-0400,284,308,132,726,,,,,,
2019-05-23T20:36:37.925-0400,286,274,136,709,,,,,,
2019-05-23T20:36:38.634-0400,286,254,127,678,,,,,,
2019-05-23T20:36:39.313-0400,275,241,138,664,,,,,,
2019-05-23T20:36:39.977-0400,284,1108,135,1535,,,,,,
2019-05-23T20:36:41.513-0400,277,345,132,757,,,,,,
2019-05-23T20:36:42.270-0400,284,658,143,1097,,,,,,
2019-05-23T20:36:43.368-0400,277,489,145,923,,,,,,
2019-05-23T20:36:44.292-0400,287,477,142,917,,,,,,
2019-05-23T20:36:45.209-0400,278,395,268,953,,,,,,
2019-05-23T20:36:46.162-0400,358,189,20,568,,,,,,
2019-05-23T20:36:46.731-0400,296,278,129,715,,,,,,
2019-05-23T20:36:47.447-0400,266,311,170,749,,,,,,
2019-05-23T20:36:48.196-0400,287,227,138,664,,,,,,
2019-05-23T20:36:48.860-0400,284,227,140,652,,,,,,
2019-05-23T20:36:49.513-0400,284,223,133,661,,,,,,
2019-05-23T20:36:50.174-0400,275,345,373,1009,,,,,,
2019-05-23T20:36:51.183-0400,304,216,127,648,,,,,,
2019-05-23T20:36:51.832-0400,290,303,132,727,,,,,,
2019-05-23T20:36:52.560-0400,283,369,121,786,,,,,,
2019-05-23T20:36:53.347-0400,294,1368,187,1859,,,,,,
2019-05-23T20:36:55.206-0400,295,97,19,412,,,,,,
2019-05-23T20:36:55.619-0400,287,823,135,1258,,,,,,
2019-05-23T20:36:56.877-0400,287,97,20,406,,,,,,
2019-05-23T20:36:57.283-0400,303,371,130,819,,,,,,
2019-05-23T20:36:58.103-0400,414,362,139,917,,,,,,
2019-05-23T20:36:59.020-0400,294,486,137,928,,,,,,
2019-05-23T20:36:59.949-0400,291,488,176,956,,,,,,
2019-05-23T20:37:00.905-0400,426,91,20,539,,,,,,
2019-05-23T20:37:01.445-0400,286,245,135,678,,,,,,
2019-05-23T20:37:02.124-0400,299,260,139,700,,,,,,
2019-05-23T20:37:02.824-0400,292,105,20,419,,,,,,
2019-05-23T20:37:03.243-0400,338,225,142,706,,,,,,
2019-05-23T20:37:03.949-0400,297,260,135,706,,,,,,
2019-05-23T20:37:04.656-0400,289,266,124,692,,,,,,
2019-05-23T20:37:05.349-0400,468,228,139,836,,,,,,
2019-05-23T20:37:06.186-0400,284,235,145,666,,,,,,
2019-05-23T20:37:06.852-0400,289,343,135,769,,,,,,
2019-05-23T20:37:07.622-0400,291,246,146,695,,,,,,
2019-05-23T20:37:08.318-0400,317,285,131,735,,,,,,
2019-05-23T20:37:09.053-0400,307,263,152,735,,,,,,
2019-05-23T20:37:09.788-0400,277,359,128,776,,,,,,
2019-05-23T20:37:10.565-0400,294,330,200,825,,,,,,
2019-05-23T20:37:11.391-0400,297,282,136,727,,,,,,
2019-05-23T20:37:12.119-0400,284,361,126,781,,,,,,
2019-05-23T20:37:12.900-0400,289,267,167,725,,,,,,
2019-05-23T20:37:13.626-0400,1120,415,145,1682,,,,,,
2019-05-23T20:37:15.308-0400,289,486,135,911,,,,,,
2019-05-23T20:37:16.220-0400,272,265,123,671,,,,,,
2019-05-23T20:37:16.891-0400,265,85,21,373,,,,,,
2019-05-23T20:37:17.265-0400,298,299,130,728,,,,,,
2019-05-23T20:37:17.993-0400,282,266,126,693,,,,,,
2019-05-23T20:37:18.687-0400,273,333,131,737,,,,,,
2019-05-23T20:37:19.424-0400,289,268,137,708,,,,,,
2019-05-23T20:37:20.133-0400,293,256,140,690,,,,,,
2019-05-23T20:37:20.824-0400,273,247,125,656,,,,,,
2019-05-23T20:37:21.481-0400,264,302,116,693,,,,,,
2019-05-23T20:37:22.174-0400,255,235,125,625,,,,,,
2019-05-23T20:37:22.799-0400,271,220,126,631,,,,,,
2019-05-23T20:37:23.430-0400,254,223,122,600,,,,,,
2019-05-23T20:37:24.031-0400,263,283,130,688,,,,,,
2019-05-23T20:37:24.719-0400,257,249,118,626,,,,,,
2019-05-23T20:37:25.346-0400,268,218,116,615,,,,,,
2019-05-23T20:37:25.962-0400,249,227,117,595,,,,,,
2019-05-23T20:37:26.557-0400,254,270,115,648,,,,,,
2019-05-23T20:37:27.206-0400,266,95,18,380,,,,,,
2019-05-23T20:37:27.587-0400,436,394,214,1045,,,,,,
2019-05-23T20:37:28.633-0400,265,264,190,720,,,,,,
2019-05-23T20:37:29.353-0400,313,98,21,433,,,,,,
2019-05-23T20:37:29.787-0400,453,267,125,946,,,,,,
2019-05-23T20:37:30.734-0400,307,248,134,699,,,,,,
2019-05-23T20:37:31.433-0400,265,361,119,747,,,,,,
2019-05-23T20:37:32.181-0400,279,316,127,723,,,,,,
2019-05-23T20:37:32.905-0400,266,355,117,751,,,,,,
2019-05-23T20:37:33.656-0400,1246,99,19,1365,,,,,,
2019-05-23T20:37:35.022-0400,261,309,128,699,,,,,,
2019-05-23T20:37:35.722-0400,260,289,122,673,,,,,,
2019-05-23T20:37:36.395-0400,259,300,141,701,,,,,,
2019-05-23T20:37:37.102-0400,255,306,130,702,,,,,,
2019-05-23T20:37:37.805-0400,268,245,124,639,,,,,,
2019-05-23T20:37:38.444-0400,285,261,138,685,,,,,,
2019-05-23T20:37:39.130-0400,259,229,131,628,,,,,,
2019-05-23T20:37:39.759-0400,263,244,133,641,,,,,,
2019-05-23T20:37:40.401-0400,300,281,126,719,,,,,,
2019-05-23T20:37:41.121-0400,298,95,20,414,,,,,,
2019-05-23T20:37:41.535-0400,300,665,163,1130,,,,,,
2019-05-23T20:37:42.666-0400,280,477,128,895,,,,,,
2019-05-23T20:37:43.562-0400,271,510,133,916,,,,,,
2019-05-23T20:37:44.478-0400,294,493,132,932,,,,,,
2019-05-23T20:37:45.411-0400,281,495,126,916,,,,,,
2019-05-23T20:37:46.327-0400,255,526,134,928,,,,,,
2019-05-23T20:37:47.256-0400,269,506,126,916,,,,,,
2019-05-23T20:37:48.172-0400,278,508,133,921,,,,,,
2019-05-23T20:37:49.093-0400,271,510,205,987,,,,,,
2019-05-23T20:37:50.081-0400,261,281,134,688,,,,,,
2019-05-23T20:37:50.769-0400,282,333,140,764,,,,,,
2019-05-23T20:37:51.534-0400,298,247,130,677,,,,,,
2019-05-23T20:37:52.211-0400,287,99,20,407,,,,,,
2019-05-23T20:37:52.619-0400,404,536,137,1079,,,,,,
2019-05-23T20:37:53.699-0400,280,95,23,399,,,,,,
2019-05-23T20:37:54.099-0400,281,137,22,440,,,,,,
2019-05-23T20:37:54.539-0400,295,231,133,660,,,,,,
2019-05-23T20:37:55.200-0400,282,281,128,692,,,,,,
2019-05-23T20:37:55.893-0400,264,85,19,369,,,,,,
2019-05-23T20:37:56.262-0400,272,243,124,649,,,,,,
2019-05-23T20:37:56.912-0400,319,332,202,854,,,,,,
2019-05-23T20:37:57.767-0400,273,287,132,706,,,,,,
2019-05-23T20:37:58.474-0400,258,225,122,606,,,,,,
2019-05-23T20:37:59.080-0400,372,276,125,786,,,,,,
2019-05-23T20:37:59.867-0400,268,381,136,806,,,,,,
2019-05-23T20:38:00.673-0400,274,382,121,788,,,,,,
2019-05-23T20:38:01.462-0400,278,283,124,700,,,,,,
2019-05-23T20:38:02.162-0400,286,333,126,747,,,,,,
2019-05-23T20:38:02.910-0400,277,290,126,706,,,,,,
2019-05-23T20:38:03.616-0400,264,229,137,642,,,,,,
2019-05-23T20:38:04.259-0400,277,224,123,636,,,,,,
2019-05-23T20:38:04.896-0400,279,291,153,733,,,,,,
2019-05-23T20:38:05.630-0400,284,239,135,667,,,,,,
2019-05-23T20:38:06.298-0400,277,427,129,834,,,,,,
2019-05-23T20:38:07.132-0400,279,248,128,672,,,,,,
2019-05-23T20:38:07.805-0400,255,553,127,946,,,,,,
2019-05-23T20:38:08.751-0400,275,292,122,689,,,,,,
2019-05-23T20:38:09.441-0400,272,436,132,841,,,,,,
2019-05-23T20:38:10.282-0400,275,514,313,1103,,,,,,
2019-05-23T20:38:11.386-0400,282,93,18,395,,,,,,
2019-05-23T20:38:11.782-0400,286,482,131,901,,,,,,
2019-05-23T20:38:12.683-0400,272,294,119,695,,,,,,
2019-05-23T20:38:13.378-0400,350,224,129,713,,,,,,
2019-05-23T20:38:14.092-0400,277,234,140,665,,,,,,
2019-05-23T20:38:14.757-0400,272,212,130,627,,,,,,
2019-05-23T20:38:15.384-0400,262,103,21,387,,,,,,
2019-05-23T20:38:15.772-0400,279,228,142,650,,,,,,
2019-05-23T20:38:16.423-0400,263,246,121,645,,,,,,
2019-05-23T20:38:17.068-0400,290,218,131,651,,,,,,
2019-05-23T20:38:17.719-0400,278,321,130,740,,,,,,
2019-05-23T20:38:18.460-0400,268,305,129,704,,,,,,
2019-05-23T20:38:19.165-0400,273,352,133,760,,,,,,
2019-05-23T20:38:19.926-0400,279,209,137,634,,,,,,
2019-05-23T20:38:20.560-0400,298,294,130,723,,,,,,
2019-05-23T20:38:21.284-0400,282,251,130,664,,,,,,
2019-05-23T20:38:21.948-0400,264,280,126,679,,,,,,
2019-05-23T20:38:22.628-0400,272,296,122,701,,,,,,
2019-05-23T20:38:23.329-0400,275,253,138,667,,,,,,
2019-05-23T20:38:23.997-0400,274,246,124,657,,,,,,
2019-05-23T20:38:24.655-0400,275,247,120,656,,,,,,
2019-05-23T20:38:25.311-0400,319,300,118,738,,,,,,
2019-05-23T20:38:26.050-0400,263,436,125,837,,,,,,
2019-05-23T20:38:26.887-0400,273,253,125,666,,,,,,
2019-05-23T20:38:27.554-0400,261,322,130,714,,,,,,
2019-05-23T20:38:28.268-0400,272,242,119,635,,,,,,
2019-05-23T20:38:28.904-0400,273,251,129,653,,,,,,
2019-05-23T20:38:29.558-0400,282,240,131,654,,,,,,
2019-05-23T20:38:30.212-0400,268,344,124,749,,,,,,
2019-05-23T20:38:30.961-0400,438,276,123,838,,,,,,
2019-05-23T20:38:31.800-0400,270,231,126,639,,,,,,
2019-05-23T20:38:32.440-0400,278,260,131,670,,,,,,
2019-05-23T20:38:33.111-0400,293,1337,124,1765,,,,,,
2019-05-23T20:38:34.876-0400,264,264,126,667,,,,,,
2019-05-23T20:38:35.544-0400,260,284,125,671,,,,,,
2019-05-23T20:38:36.215-0400,274,297,127,712,,,,,,
2019-05-23T20:38:36.928-0400,270,284,130,684,,,,,,
2019-05-23T20:38:37.613-0400,278,294,128,713,,,,,,
2019-05-23T20:38:38.326-0400,269,444,123,837,,,,,,
2019-05-23T20:38:39.164-0400,437,306,124,880,,,,,,
2019-05-23T20:38:40.044-0400,267,257,146,671,,,,,,
2019-05-23T20:38:40.716-0400,260,232,118,611,,,,,,
2019-05-23T20:38:41.328-0400,268,246,118,633,,,,,,
2019-05-23T20:38:41.962-0400,279,322,134,736,,,,,,
2019-05-23T20:38:42.699-0400,281,292,126,700,,,,,,
2019-05-23T20:38:43.399-0400,266,92,18,378,,,,,,
2019-05-23T20:38:43.778-0400,282,221,125,643,,,,,,
2019-05-23T20:38:44.421-0400,265,241,130,637,,,,,,
2019-05-23T20:38:45.059-0400,275,250,129,666,,,,,,
2019-05-23T20:38:45.726-0400,287,322,132,754,,,,,,
2019-05-23T20:38:46.481-0400,291,224,130,646,,,,,,
2019-05-23T20:38:47.128-0400,269,101,19,391,,,,,,
2019-05-23T20:38:47.519-0400,272,302,136,712,,,,,,
2019-05-23T20:38:48.232-0400,262,301,117,682,,,,,,
2019-05-23T20:38:48.914-0400,262,228,118,609,,,,,,
2019-05-23T20:38:49.524-0400,264,223,127,623,,,,,,
2019-05-23T20:38:50.147-0400,283,250,134,683,,,,,,
2019-05-23T20:38:50.831-0400,273,100,21,395,,,,,,
2019-05-23T20:38:51.226-0400,275,325,125,726,,,,,,
2019-05-23T20:38:51.953-0400,280,262,128,683,,,,,,
2019-05-23T20:38:52.637-0400,265,292,119,678,,,,,,
2019-05-23T20:38:53.316-0400,332,292,261,886,,,,,,
2019-05-23T20:38:54.202-0400,831,505,155,1492,,,,,,
2019-05-23T20:38:55.694-0400,898,500,22,1421,,,,,,
2019-05-23T20:38:57.116-0400,797,623,133,1570,,,,,,
2019-05-23T20:38:58.687-0400,273,649,135,1058,,,,,,
2019-05-23T20:38:59.745-0400,396,388,187,973,,,,,,
2019-05-23T20:39:00.719-0400,282,399,123,823,,,,,,
2019-05-23T20:39:01.542-0400,283,404,124,813,,,,,,
2019-05-23T20:39:02.355-0400,281,111,19,412,,,,,,
2019-05-23T20:39:02.768-0400,273,343,129,759,,,,,,
2019-05-23T20:39:03.528-0400,277,241,141,669,,,,,,
2019-05-23T20:39:04.198-0400,270,310,131,724,,,,,,
2019-05-23T20:39:04.922-0400,279,307,164,751,,,,,,
2019-05-23T20:39:05.674-0400,271,319,123,714,,,,,,
2019-05-23T20:39:06.388-0400,327,227,239,806,,,,,,
2019-05-23T20:39:07.195-0400,266,239,132,647,,,,,,
2019-05-23T20:39:07.843-0400,279,329,126,744,,,,,,
2019-05-23T20:39:08.588-0400,278,226,132,637,,,,,,
2019-05-23T20:39:09.226-0400,271,224,123,633,,,,,,
2019-05-23T20:39:09.859-0400,277,273,123,686,,,,,,
2019-05-23T20:39:10.546-0400,272,309,139,732,,,,,,
2019-05-23T20:39:11.278-0400,386,98,21,506,,,,,,
2019-05-23T20:39:11.785-0400,269,281,127,690,,,,,,
2019-05-23T20:39:12.475-0400,277,286,126,715,,,,,,
2019-05-23T20:39:13.190-0400,1482,350,131,1982,,,,,,
2019-05-23T20:39:15.173-0400,278,267,131,677,,,,,,
2019-05-23T20:39:15.850-0400,277,295,124,709,,,,,,
2019-05-23T20:39:16.560-0400,282,279,122,683,,,,,,
2019-05-23T20:39:17.244-0400,262,282,119,664,,,,,,
2019-05-23T20:39:17.908-0400,264,483,130,878,,,,,,
2019-05-23T20:39:18.787-0400,274,288,136,699,,,,,,
2019-05-23T20:39:19.486-0400,320,357,148,837,,,,,,
2019-05-23T20:39:20.324-0400,270,112,18,402,,,,,,
2019-05-23T20:39:20.727-0400,476,294,132,903,,,,,,
2019-05-23T20:39:21.631-0400,275,296,117,690,,,,,,
2019-05-23T20:39:22.321-0400,291,276,136,704,,,,,,
2019-05-23T20:39:23.026-0400,280,277,124,695,,,,,,
2019-05-23T20:39:23.722-0400,269,220,122,612,,,,,,
2019-05-23T20:39:24.335-0400,274,211,131,617,,,,,,
2019-05-23T20:39:24.952-0400,283,224,128,636,,,,,,
2019-05-23T20:39:25.588-0400,264,279,127,672,,,,,,
2019-05-23T20:39:26.261-0400,277,277,124,680,,,,,,
2019-05-23T20:39:26.941-0400,267,245,124,637,,,,,,
2019-05-23T20:39:27.579-0400,267,266,126,673,,,,,,
2019-05-23T20:39:28.253-0400,292,554,135,984,,,,,,
2019-05-23T20:39:29.237-0400,280,251,134,679,,,,,,
2019-05-23T20:39:29.916-0400,272,242,124,650,,,,,,
2019-05-23T20:39:30.567-0400,269,252,128,651,,,,,,
2019-05-23T20:39:31.218-0400,274,345,127,756,,,,,,
2019-05-23T20:39:31.975-0400,267,287,121,676,,,,,,
2019-05-23T20:39:32.651-0400,268,256,121,647,,,,,,
2019-05-23T20:39:33.298-0400,1492,251,156,1901,,,,,,
2019-05-23T20:39:35.200-0400,276,382,125,785,,,,,,
2019-05-23T20:39:35.985-0400,268,307,139,715,,,,,,
2019-05-23T20:39:36.700-0400,313,281,126,733,,,,,,
2019-05-23T20:39:37.434-0400,281,310,133,740,,,,,,
2019-05-23T20:39:38.174-0400,266,489,131,888,,,,,,
2019-05-23T20:39:39.062-0400,273,398,121,793,,,,,,
2019-05-23T20:39:39.856-0400,267,249,210,739,,,,,,
2019-05-23T20:39:40.596-0400,277,104,21,403,,,,,,
2019-05-23T20:39:40.999-0400,392,496,124,1023,,,,,,
2019-05-23T20:39:42.022-0400,268,247,130,662,,,,,,
2019-05-23T20:39:42.685-0400,278,98,22,399,,,,,,
2019-05-23T20:39:43.084-0400,279,301,132,713,,,,,,
2019-05-23T20:39:43.798-0400,270,313,126,723,,,,,,
2019-05-23T20:39:44.521-0400,286,215,125,641,,,,,,
2019-05-23T20:39:45.163-0400,342,236,142,734,,,,,,
2019-05-23T20:39:45.900-0400,288,340,135,787,,,,,,
2019-05-23T20:39:46.688-0400,267,233,123,634,,,,,,
2019-05-23T20:39:47.323-0400,263,249,133,658,,,,,,
2019-05-23T20:39:47.981-0400,264,380,142,788,,,,,,
2019-05-23T20:39:48.769-0400,264,296,131,692,,,,,,
2019-05-23T20:39:49.462-0400,266,262,129,659,,,,,,
2019-05-23T20:39:50.121-0400,271,248,132,659,,,,,,
2019-05-23T20:39:50.780-0400,271,393,132,809,,,,,,
2019-05-23T20:39:51.590-0400,286,256,130,674,,,,,,
2019-05-23T20:39:52.265-0400,285,101,24,411,,,,,,
2019-05-23T20:39:52.677-0400,286,271,127,693,,,,,,
2019-05-23T20:39:53.371-0400,2029,426,141,2597,,,,,,
2019-05-23T20:39:55.969-0400,272,507,131,912,,,,,,
2019-05-23T20:39:56.881-0400,285,82,18,387,,,,,,
2019-05-23T20:39:57.268-0400,288,240,125,667,,,,,,
2019-05-23T20:39:57.936-0400,268,249,130,648,,,,,,
2019-05-23T20:39:58.585-0400,286,565,126,990,,,,,,
2019-05-23T20:39:59.575-0400,462,271,137,882,,,,,,
2019-05-23T20:40:00.458-0400,291,101,19,413,,,,,,
2019-05-23T20:40:00.871-0400,273,338,126,747,,,,,,
2019-05-23T20:40:01.619-0400,272,255,174,702,,,,,,
2019-05-23T20:40:02.321-0400,258,228,124,624,,,,,,
2019-05-23T20:40:02.945-0400,272,251,124,648,,,,,,
2019-05-23T20:40:03.594-0400,278,304,125,720,,,,,,
2019-05-23T20:40:04.315-0400,275,277,125,679,,,,,,
2019-05-23T20:40:04.994-0400,276,236,131,645,,,,,,
2019-05-23T20:40:05.640-0400,273,219,125,619,,,,,,
2019-05-23T20:40:06.259-0400,273,522,140,945,,,,,,
2019-05-23T20:40:07.205-0400,290,308,131,729,,,,,,
2019-05-23T20:40:07.934-0400,268,270,124,664,,,,,,
2019-05-23T20:40:08.598-0400,267,312,124,715,,,,,,
2019-05-23T20:40:09.314-0400,263,289,118,672,,,,,,
2019-05-23T20:40:09.986-0400,272,241,128,643,,,,,,
2019-05-23T20:40:10.629-0400,276,896,127,1311,,,,,,
2019-05-23T20:40:11.940-0400,276,813,130,1221,,,,,,
2019-05-23T20:40:13.161-0400,282,1430,128,1841,,,,,,
2019-05-23T20:40:15.003-0400,263,529,129,933,,,,,,
2019-05-23T20:40:15.939-0400,281,496,127,906,,,,,,
2019-05-23T20:40:16.846-0400,273,519,134,927,,,,,,
2019-05-23T20:40:17.774-0400,272,513,137,934,,,,,,
2019-05-23T20:40:18.708-0400,277,496,498,1273,,,,,,
2019-05-23T20:40:19.982-0400,276,452,237,965,,,,,,
2019-05-23T20:40:20.948-0400,308,108,26,443,,,,,,
2019-05-23T20:40:21.391-0400,422,286,146,868,,,,,,
2019-05-23T20:40:22.259-0400,312,289,133,745,,,,,,
2019-05-23T20:40:23.005-0400,264,246,122,634,,,,,,
2019-05-23T20:40:23.639-0400,283,320,124,740,,,,,,
2019-05-23T20:40:24.380-0400,267,236,126,639,,,,,,
2019-05-23T20:40:25.020-0400,278,220,151,665,,,,,,
2019-05-23T20:40:25.686-0400,280,390,127,807,,,,,,
2019-05-23T20:40:26.493-0400,283,215,124,623,,,,,,
2019-05-23T20:40:27.117-0400,288,223,134,659,,,,,,
2019-05-23T20:40:27.777-0400,264,295,134,696,,,,,,
2019-05-23T20:40:28.473-0400,280,293,136,723,,,,,,
2019-05-23T20:40:29.197-0400,257,787,159,1215,,,,,,
2019-05-23T20:40:30.412-0400,266,863,129,1274,,,,,,
2019-05-23T20:40:31.687-0400,281,406,134,835,,,,,,
2019-05-23T20:40:32.522-0400,276,263,201,756,,,,,,
2019-05-23T20:40:33.278-0400,275,1287,124,1698,,,,,,
2019-05-23T20:40:34.977-0400,270,515,133,920,,,,,,
2019-05-23T20:40:35.898-0400,363,237,133,735,,,,,,
2019-05-23T20:40:36.633-0400,269,320,218,818,,,,,,
2019-05-23T20:40:37.451-0400,267,259,132,671,,,,,,
2019-05-23T20:40:38.123-0400,275,262,157,708,,,,,,
2019-05-23T20:40:38.832-0400,274,295,128,707,,,,,,
2019-05-23T20:40:39.539-0400,272,91,19,383,,,,,,
2019-05-23T20:40:39.923-0400,263,279,168,712,,,,,,
2019-05-23T20:40:40.635-0400,351,112,175,639,,,,,,
2019-05-23T20:40:41.275-0400,333,250,128,722,,,,,,
2019-05-23T20:40:41.998-0400,274,292,135,714,,,,,,
2019-05-23T20:40:42.712-0400,269,375,130,787,,,,,,
2019-05-23T20:40:43.500-0400,273,286,122,682,,,,,,
2019-05-23T20:40:44.183-0400,281,221,123,627,,,,,,
2019-05-23T20:40:44.810-0400,273,513,132,931,,,,,,
2019-05-23T20:40:45.742-0400,284,488,130,916,,,,,,
2019-05-23T20:40:46.659-0400,316,462,138,930,,,,,,
2019-05-23T20:40:47.589-0400,273,496,129,899,,,,,,
2019-05-23T20:40:48.489-0400,278,519,127,935,,,,,,
2019-05-23T20:40:49.424-0400,264,242,121,629,,,,,,
2019-05-23T20:40:50.054-0400,290,272,128,697,,,,,,
2019-05-23T20:40:50.752-0400,287,274,130,703,,,,,,
2019-05-23T20:40:51.456-0400,278,305,127,731,,,,,,
2019-05-23T20:40:52.187-0400,277,353,137,768,,,,,,
2019-05-23T20:40:52.956-0400,275,524,181,995,,,,,,
2019-05-23T20:40:53.951-0400,527,331,254,1113,,,,,,
2019-05-23T20:40:55.065-0400,289,377,138,805,,,,,,
2019-05-23T20:40:55.870-0400,296,98,20,416,,,,,,
2019-05-23T20:40:56.287-0400,262,262,120,646,,,,,,
2019-05-23T20:40:56.933-0400,271,377,132,789,,,,,,
2019-05-23T20:40:57.723-0400,274,498,128,902,,,,,,
2019-05-23T20:40:58.625-0400,278,514,137,930,,,,,,
2019-05-23T20:40:59.556-0400,272,244,125,653,,,,,,
2019-05-23T20:41:00.209-0400,275,232,171,679,,,,,,
2019-05-23T20:41:00.888-0400,327,257,128,726,,,,,,
2019-05-23T20:41:01.615-0400,259,277,123,674,,,,,,
2019-05-23T20:41:02.289-0400,283,326,152,773,,,,,,
2019-05-23T20:41:03.062-0400,312,650,131,1094,,,,,,
2019-05-23T20:41:04.157-0400,270,519,129,920,,,,,,
2019-05-23T20:41:05.078-0400,277,273,143,707,,,,,,
2019-05-23T20:41:05.785-0400,274,240,126,641,,,,,,
