Start time,IFrame Retrieval(ms),Credential Check(ms),Token Retrieval(ms),Total Duration(ms),,,,,,
2019-05-23T09:52:13.730-0400,318,518,117,955,,,,,,
2019-05-23T09:52:14.685-0400,313,585,87,987,,,,,,
2019-05-23T09:52:15.672-0400,301,942,91,1340,,,,,,
2019-05-23T09:52:17.013-0400,318,504,113,945,,,,,,
2019-05-23T09:52:17.958-0400,314,314,68,701,,,,,,
2019-05-23T09:52:18.660-0400,299,509,85,895,,,,,,
2019-05-23T09:52:19.556-0400,263,345,78,697,,,,,,
2019-05-23T09:52:20.253-0400,404,321,76,807,,,,,,
2019-05-23T09:52:21.061-0400,259,714,113,1095,,,,,,
2019-05-23T09:52:22.157-0400,344,453,91,893,,,,,,
2019-05-23T09:52:23.051-0400,325,505,89,927,,,,,,
2019-05-23T09:52:23.979-0400,237,487,93,824,,,,,,
2019-05-23T09:52:24.804-0400,226,314,70,613,,,,,,
2019-05-23T09:52:25.417-0400,222,292,75,596,,,,,,
2019-05-23T09:52:26.013-0400,180,960,103,1248,,,,,,
2019-05-23T09:52:27.262-0400,288,527,105,922,,,,,,
2019-05-23T09:52:28.185-0400,229,424,84,738,,,,,,
2019-05-23T09:52:28.923-0400,210,581,94,887,,,,,,
2019-05-23T09:52:29.810-0400,244,304,62,617,,,,,,
2019-05-23T09:52:30.427-0400,220,307,126,672,,,,,,
2019-05-23T09:52:31.100-0400,251,820,105,1182,,,,,,
2019-05-23T09:52:32.283-0400,275,433,220,932,,,,,,
2019-05-23T09:52:33.215-0400,322,351,81,757,,,,,,
2019-05-23T09:52:33.973-0400,258,506,112,896,,,,,,
2019-05-23T09:52:34.870-0400,226,289,174,730,,,,,,
2019-05-23T09:52:35.601-0400,340,351,85,785,,,,,,
2019-05-23T09:52:36.386-0400,272,473,197,945,,,,,,
2019-05-23T09:52:37.332-0400,229,318,97,645,,,,,,
2019-05-23T09:52:37.977-0400,222,311,202,737,,,,,,
2019-05-23T09:52:38.715-0400,316,823,106,1246,,,,,,
2019-05-23T09:52:39.962-0400,300,332,741,1379,,,,,,
2019-05-23T09:52:41.341-0400,300,770,122,1197,,,,,,
2019-05-23T09:52:42.539-0400,214,333,424,974,,,,,,
2019-05-23T09:52:43.513-0400,303,327,135,767,,,,,,
2019-05-23T09:52:44.280-0400,305,270,170,754,,,,,,
2019-05-23T09:52:45.034-0400,363,304,199,868,,,,,,
2019-05-23T09:52:45.903-0400,272,301,150,727,,,,,,
2019-05-23T09:52:46.630-0400,233,535,1088,1864,,,,,,
2019-05-23T09:52:48.495-0400,296,386,81,766,,,,,,
2019-05-23T09:52:49.261-0400,195,454,79,730,,,,,,
2019-05-23T09:52:49.991-0400,218,332,73,624,,,,,,
2019-05-23T09:52:50.616-0400,251,274,425,963,,,,,,
2019-05-23T09:52:51.579-0400,270,705,89,1068,,,,,,
2019-05-23T09:52:52.648-0400,304,277,177,764,,,,,,
2019-05-23T09:52:53.413-0400,251,344,111,715,,,,,,
2019-05-23T09:52:54.128-0400,267,566,398,1239,,,,,,
2019-05-23T09:52:55.367-0400,354,315,174,844,,,,,,
2019-05-23T09:52:56.211-0400,317,303,497,1130,,,,,,
2019-05-23T09:52:57.342-0400,299,320,150,774,,,,,,
2019-05-23T09:52:58.116-0400,247,365,419,1033,,,,,,
2019-05-23T09:52:59.150-0400,292,683,968,1946,,,,,,
2019-05-23T09:53:01.096-0400,248,358,99,707,,,,,,
2019-05-23T09:53:01.806-0400,260,619,164,1046,,,,,,
2019-05-23T09:53:02.853-0400,296,264,163,755,,,,,,
2019-05-23T09:53:03.608-0400,313,411,197,922,,,,,,
2019-05-23T09:53:04.531-0400,243,474,101,820,,,,,,
2019-05-23T09:53:05.351-0400,260,457,94,814,,,,,,
2019-05-23T09:53:06.165-0400,267,248,247,765,,,,,,
2019-05-23T09:53:06.931-0400,279,599,99,977,,,,,,
2019-05-23T09:53:07.909-0400,261,292,665,1219,,,,,,
2019-05-23T09:53:09.129-0400,227,236,75,540,,,,,,
2019-05-23T09:53:09.669-0400,227,584,1168,1982,,,,,,
2019-05-23T09:53:11.652-0400,309,283,68,670,,,,,,
2019-05-23T09:53:12.322-0400,172,426,87,690,,,,,,
2019-05-23T09:53:13.013-0400,255,304,184,774,,,,,,
2019-05-23T09:53:13.788-0400,267,225,65,581,,,,,,
2019-05-23T09:53:14.369-0400,299,824,88,1213,,,,,,
2019-05-23T09:53:15.582-0400,260,427,124,813,,,,,,
2019-05-23T09:53:16.395-0400,236,318,123,681,,,,,,
2019-05-23T09:53:17.076-0400,210,765,79,1057,,,,,,
2019-05-23T09:53:18.134-0400,246,486,67,804,,,,,,
2019-05-23T09:53:18.939-0400,275,293,159,738,,,,,,
2019-05-23T09:53:19.678-0400,201,733,125,1061,,,,,,
2019-05-23T09:53:20.739-0400,207,363,68,640,,,,,,
2019-05-23T09:53:21.380-0400,212,347,120,684,,,,,,
2019-05-23T09:53:22.065-0400,271,839,134,1259,,,,,,
2019-05-23T09:53:23.325-0400,300,472,86,860,,,,,,
2019-05-23T09:53:24.186-0400,193,296,106,597,,,,,,
2019-05-23T09:53:24.783-0400,217,552,85,860,,,,,,
2019-05-23T09:53:25.644-0400,720,486,204,1568,,,,,,
2019-05-23T09:53:27.213-0400,730,419,189,1340,,,,,,
2019-05-23T09:53:28.553-0400,1149,357,61,1569,,,,,,
2019-05-23T09:53:30.123-0400,242,284,76,603,,,,,,
2019-05-23T09:53:30.726-0400,202,372,92,667,,,,,,
2019-05-23T09:53:31.396-0400,253,348,85,688,,,,,,
2019-05-23T09:53:32.084-0400,239,239,71,551,,,,,,
2019-05-23T09:53:32.636-0400,290,468,88,850,,,,,,
2019-05-23T09:53:33.487-0400,222,263,85,571,,,,,,
2019-05-23T09:53:34.059-0400,264,522,83,871,,,,,,
2019-05-23T09:53:34.930-0400,324,565,107,1003,,,,,,
2019-05-23T09:53:35.934-0400,272,304,157,738,,,,,,
2019-05-23T09:53:36.673-0400,305,383,656,1347,,,,,,
2019-05-23T09:53:38.021-0400,201,524,80,809,,,,,,
2019-05-23T09:53:38.831-0400,242,486,112,845,,,,,,
2019-05-23T09:53:39.677-0400,395,331,169,897,,,,,,
2019-05-23T09:53:40.574-0400,211,332,70,621,,,,,,
2019-05-23T09:53:41.196-0400,187,361,175,725,,,,,,
2019-05-23T09:53:41.921-0400,221,332,72,626,,,,,,
2019-05-23T09:53:42.547-0400,214,731,172,1121,,,,,,
2019-05-23T09:53:43.668-0400,189,282,61,541,,,,,,
2019-05-23T09:53:44.210-0400,211,272,330,817,,,,,,
2019-05-23T09:53:45.027-0400,227,768,79,1080,,,,,,
2019-05-23T09:53:46.107-0400,226,296,401,943,,,,,,
2019-05-23T09:53:47.051-0400,207,273,386,872,,,,,,
2019-05-23T09:53:47.924-0400,236,458,204,900,,,,,,
2019-05-23T09:53:48.824-0400,220,337,322,887,,,,,,
2019-05-23T09:53:49.712-0400,223,293,167,685,,,,,,
2019-05-23T09:53:50.397-0400,275,662,271,1210,,,,,,
2019-05-23T09:53:51.608-0400,319,426,69,819,,,,,,
2019-05-23T09:53:52.428-0400,236,319,817,1374,,,,,,
2019-05-23T09:53:53.802-0400,206,297,61,580,,,,,,
2019-05-23T09:53:54.383-0400,273,239,680,1198,,,,,,
2019-05-23T09:53:55.582-0400,229,544,1266,2043,,,,,,
2019-05-23T09:53:57.625-0400,317,1079,88,1520,,,,,,
2019-05-23T09:53:59.146-0400,320,431,273,1031,,,,,,
2019-05-23T09:54:00.177-0400,288,349,84,724,,,,,,
2019-05-23T09:54:00.902-0400,201,469,1074,1746,,,,,,
2019-05-23T09:54:02.648-0400,246,320,77,645,,,,,,
2019-05-23T09:54:03.293-0400,195,455,108,815,,,,,,
2019-05-23T09:54:04.109-0400,807,547,100,1456,,,,,,
2019-05-23T09:54:05.566-0400,308,716,117,1143,,,,,,
2019-05-23T09:54:06.710-0400,310,279,234,826,,,,,,
2019-05-23T09:54:07.536-0400,267,422,97,787,,,,,,
2019-05-23T09:54:08.324-0400,240,447,195,885,,,,,,
2019-05-23T09:54:09.210-0400,378,484,100,964,,,,,,
2019-05-23T09:54:10.175-0400,307,410,154,877,,,,,,
2019-05-23T09:54:11.053-0400,243,294,146,691,,,,,,
2019-05-23T09:54:11.745-0400,308,310,79,698,,,,,,
2019-05-23T09:54:12.444-0400,309,288,213,811,,,,,,
2019-05-23T09:54:13.255-0400,310,701,92,1114,,,,,,
2019-05-23T09:54:14.370-0400,318,286,67,690,,,,,,
2019-05-23T09:54:15.061-0400,206,303,124,634,,,,,,
2019-05-23T09:54:15.696-0400,251,702,80,1039,,,,,,
2019-05-23T09:54:16.735-0400,323,277,168,777,,,,,,
2019-05-23T09:54:17.513-0400,236,364,68,674,,,,,,
2019-05-23T09:54:18.187-0400,225,757,147,1135,,,,,,
2019-05-23T09:54:19.322-0400,244,315,112,675,,,,,,
2019-05-23T09:54:19.998-0400,205,275,61,543,,,,,,
2019-05-23T09:54:20.542-0400,179,289,70,540,,,,,,
2019-05-23T09:54:21.082-0400,218,409,84,714,,,,,,
2019-05-23T09:54:21.797-0400,274,495,119,889,,,,,,
2019-05-23T09:54:22.686-0400,276,365,222,868,,,,,,
2019-05-23T09:54:23.555-0400,283,468,64,817,,,,,,
2019-05-23T09:54:24.373-0400,311,356,184,863,,,,,,
2019-05-23T09:54:25.236-0400,280,338,82,724,,,,,,
2019-05-23T09:54:25.961-0400,240,766,108,1137,,,,,,
2019-05-23T09:54:27.098-0400,271,525,113,911,,,,,,
2019-05-23T09:54:28.010-0400,276,426,102,807,,,,,,
2019-05-23T09:54:28.817-0400,316,498,131,952,,,,,,
2019-05-23T09:54:29.769-0400,301,485,86,880,,,,,,
2019-05-23T09:54:30.650-0400,351,373,106,834,,,,,,
2019-05-23T09:54:31.485-0400,256,446,104,809,,,,,,
2019-05-23T09:54:32.294-0400,261,265,218,751,,,,,,
2019-05-23T09:54:33.046-0400,250,314,68,645,,,,,,
2019-05-23T09:54:33.692-0400,219,843,80,1148,,,,,,
2019-05-23T09:54:34.841-0400,251,578,94,925,,,,,,
2019-05-23T09:54:35.766-0400,224,497,84,808,,,,,,
2019-05-23T09:54:36.575-0400,311,523,102,947,,,,,,
2019-05-23T09:54:37.523-0400,261,341,80,685,,,,,,
2019-05-23T09:54:38.208-0400,270,272,212,758,,,,,,
2019-05-23T09:54:38.966-0400,258,855,89,1209,,,,,,
2019-05-23T09:54:40.176-0400,306,250,225,781,,,,,,
2019-05-23T09:54:40.957-0400,310,296,82,695,,,,,,
2019-05-23T09:54:41.653-0400,314,670,86,1073,,,,,,
2019-05-23T09:54:42.726-0400,298,267,160,727,,,,,,
2019-05-23T09:54:43.454-0400,243,314,135,716,,,,,,
2019-05-23T09:54:44.170-0400,244,779,91,1119,,,,,,
2019-05-23T09:54:45.290-0400,236,486,1039,1764,,,,,,
2019-05-23T09:54:47.054-0400,264,304,171,745,,,,,,
2019-05-23T09:54:47.799-0400,219,365,316,906,,,,,,
2019-05-23T09:54:48.706-0400,277,412,86,776,,,,,,
2019-05-23T09:54:49.483-0400,272,430,189,892,,,,,,
2019-05-23T09:54:50.376-0400,215,315,151,685,,,,,,
2019-05-23T09:54:51.062-0400,194,240,482,921,,,,,,
2019-05-23T09:54:51.983-0400,253,513,179,950,,,,,,
2019-05-23T09:54:52.933-0400,230,433,178,841,,,,,,
2019-05-23T09:54:53.775-0400,241,494,96,834,,,,,,
2019-05-23T09:54:54.609-0400,218,494,546,1261,,,,,,
2019-05-23T09:54:55.870-0400,1191,937,81,2210,,,,,,
2019-05-23T09:54:58.081-0400,254,305,155,715,,,,,,
2019-05-23T09:54:58.796-0400,270,270,1267,1841,,,,,,
2019-05-23T09:55:00.638-0400,651,314,147,1121,,,,,,
2019-05-23T09:55:01.759-0400,223,934,110,1270,,,,,,
2019-05-23T09:55:03.030-0400,543,304,269,1165,,,,,,
2019-05-23T09:55:04.196-0400,231,286,274,792,,,,,,
2019-05-23T09:55:04.988-0400,184,390,235,810,,,,,,
2019-05-23T09:55:05.799-0400,205,264,210,689,,,,,,
2019-05-23T09:55:06.489-0400,219,242,302,765,,,,,,
2019-05-23T09:55:07.255-0400,252,283,173,712,,,,,,
2019-05-23T09:55:07.967-0400,200,422,80,707,,,,,,
2019-05-23T09:55:08.675-0400,214,473,231,930,,,,,,
2019-05-23T09:55:09.605-0400,257,729,1181,2169,,,,,,
2019-05-23T09:55:11.775-0400,237,778,66,1082,,,,,,
2019-05-23T09:55:12.857-0400,214,590,778,1584,,,,,,
2019-05-23T09:55:14.441-0400,388,678,1564,2635,,,,,,
2019-05-23T09:55:17.077-0400,258,739,94,1107,,,,,,
2019-05-23T09:55:18.185-0400,227,336,281,849,,,,,,
2019-05-23T09:55:19.034-0400,247,346,152,748,,,,,,
2019-05-23T09:55:19.783-0400,205,540,1174,1923,,,,,,
2019-05-23T09:55:21.706-0400,224,279,69,573,,,,,,
2019-05-23T09:55:22.279-0400,212,594,74,885,,,,,,
2019-05-23T09:55:23.165-0400,245,309,170,738,,,,,,
2019-05-23T09:55:23.903-0400,193,291,1131,1620,,,,,,
2019-05-23T09:55:25.523-0400,211,309,612,1135,,,,,,
2019-05-23T09:55:26.659-0400,256,576,93,937,,,,,,
2019-05-23T09:55:27.596-0400,262,297,513,1076,,,,,,
2019-05-23T09:55:28.673-0400,233,273,62,570,,,,,,
2019-05-23T09:55:29.243-0400,277,530,96,904,,,,,,
2019-05-23T09:55:30.147-0400,260,309,176,751,,,,,,
2019-05-23T09:55:30.899-0400,249,437,118,805,,,,,,
2019-05-23T09:55:31.707-0400,519,693,83,1299,,,,,,
2019-05-23T09:55:33.006-0400,227,344,70,643,,,,,,
2019-05-23T09:55:33.650-0400,192,269,61,524,,,,,,
2019-05-23T09:55:34.174-0400,214,253,299,767,,,,,,
2019-05-23T09:55:34.942-0400,326,299,170,798,,,,,,
2019-05-23T09:55:35.740-0400,272,302,407,983,,,,,,
2019-05-23T09:55:36.724-0400,253,296,193,751,,,,,,
2019-05-23T09:55:37.476-0400,262,422,260,949,,,,,,
2019-05-23T09:55:38.426-0400,364,259,370,1041,,,,,,
2019-05-23T09:55:39.467-0400,280,853,76,1211,,,,,,
2019-05-23T09:55:40.678-0400,274,568,98,945,,,,,,
2019-05-23T09:55:41.624-0400,234,328,211,792,,,,,,
2019-05-23T09:55:42.417-0400,308,449,2108,2873,,,,,,
2019-05-23T09:55:45.290-0400,278,323,71,672,,,,,,
2019-05-23T09:55:45.962-0400,820,267,313,1406,,,,,,
2019-05-23T09:55:47.369-0400,287,520,89,899,,,,,,
2019-05-23T09:55:48.268-0400,291,304,214,829,,,,,,
2019-05-23T09:55:49.098-0400,248,471,87,807,,,,,,
2019-05-23T09:55:49.906-0400,236,437,209,885,,,,,,
2019-05-23T09:55:50.791-0400,336,426,63,827,,,,,,
2019-05-23T09:55:51.619-0400,206,370,79,663,,,,,,
2019-05-23T09:55:52.283-0400,201,561,92,858,,,,,,
2019-05-23T09:55:53.141-0400,415,329,215,966,,,,,,
2019-05-23T09:55:54.107-0400,330,236,120,686,,,,,,
2019-05-23T09:55:54.794-0400,242,556,82,886,,,,,,
2019-05-23T09:55:55.680-0400,250,439,110,802,,,,,,
2019-05-23T09:55:56.483-0400,299,407,82,790,,,,,,
2019-05-23T09:55:57.273-0400,224,818,99,1142,,,,,,
2019-05-23T09:55:58.415-0400,273,446,94,820,,,,,,
2019-05-23T09:55:59.236-0400,265,450,111,827,,,,,,
2019-05-23T09:56:00.063-0400,217,387,115,726,,,,,,
2019-05-23T09:56:00.790-0400,181,333,556,1074,,,,,,
2019-05-23T09:56:01.865-0400,218,532,90,842,,,,,,
2019-05-23T09:56:02.708-0400,213,409,165,792,,,,,,
2019-05-23T09:56:03.500-0400,357,500,84,948,,,,,,
2019-05-23T09:56:04.449-0400,274,350,116,744,,,,,,
2019-05-23T09:56:05.193-0400,242,455,97,797,,,,,,
2019-05-23T09:56:05.991-0400,240,479,87,810,,,,,,
2019-05-23T09:56:06.802-0400,256,468,159,887,,,,,,
2019-05-23T09:56:07.689-0400,183,579,101,865,,,,,,
2019-05-23T09:56:08.555-0400,642,394,129,1171,,,,,,
2019-05-23T09:56:09.726-0400,235,305,104,654,,,,,,
2019-05-23T09:56:10.381-0400,278,457,89,826,,,,,,
2019-05-23T09:56:11.207-0400,253,472,147,874,,,,,,
2019-05-23T09:56:12.081-0400,230,368,120,722,,,,,,
2019-05-23T09:56:12.804-0400,253,516,100,874,,,,,,
2019-05-23T09:56:13.678-0400,253,462,79,795,,,,,,
2019-05-23T09:56:14.473-0400,187,546,199,933,,,,,,
2019-05-23T09:56:15.407-0400,218,607,79,908,,,,,,
2019-05-23T09:56:16.316-0400,234,395,289,919,,,,,,
2019-05-23T09:56:17.235-0400,275,466,95,837,,,,,,
2019-05-23T09:56:18.073-0400,353,469,103,927,,,,,,
2019-05-23T09:56:19.000-0400,211,506,89,815,,,,,,
2019-05-23T09:56:19.816-0400,248,471,666,1391,,,,,,
2019-05-23T09:56:21.207-0400,284,337,270,892,,,,,,
2019-05-23T09:56:22.100-0400,244,443,217,907,,,,,,
2019-05-23T09:56:23.007-0400,268,440,90,804,,,,,,
2019-05-23T09:56:23.812-0400,259,335,488,1084,,,,,,
2019-05-23T09:56:24.896-0400,280,394,152,835,,,,,,
2019-05-23T09:56:25.732-0400,254,387,1392,2035,,,,,,
2019-05-23T09:56:27.767-0400,216,846,78,1144,,,,,,
2019-05-23T09:56:28.911-0400,345,395,93,843,,,,,,
2019-05-23T09:56:29.755-0400,210,501,766,1482,,,,,,
2019-05-23T09:56:31.237-0400,249,523,80,858,,,,,,
2019-05-23T09:56:32.096-0400,249,479,873,1608,,,,,,
2019-05-23T09:56:33.705-0400,231,262,116,611,,,,,,
2019-05-23T09:56:34.316-0400,199,302,55,566,,,,,,
2019-05-23T09:56:34.883-0400,200,276,59,540,,,,,,
2019-05-23T09:56:35.423-0400,204,474,157,836,,,,,,
2019-05-23T09:56:36.259-0400,231,533,85,852,,,,,,
2019-05-23T09:56:37.111-0400,233,293,64,601,,,,,,
2019-05-23T09:56:37.713-0400,249,698,104,1054,,,,,,
2019-05-23T09:56:38.768-0400,276,334,64,679,,,,,,
2019-05-23T09:56:39.448-0400,212,264,232,708,,,,,,
2019-05-23T09:56:40.157-0400,263,803,82,1150,,,,,,
2019-05-23T09:56:41.307-0400,273,329,105,712,,,,,,
2019-05-23T09:56:42.019-0400,215,296,75,588,,,,,,
2019-05-23T09:56:42.608-0400,239,640,69,956,,,,,,
2019-05-23T09:56:43.565-0400,276,304,145,735,,,,,,
2019-05-23T09:56:44.301-0400,249,318,196,767,,,,,,
2019-05-23T09:56:45.068-0400,230,838,83,1153,,,,,,
2019-05-23T09:56:46.221-0400,229,507,133,870,,,,,,
2019-05-23T09:56:47.092-0400,202,266,175,647,,,,,,
2019-05-23T09:56:47.739-0400,227,740,109,1077,,,,,,
2019-05-23T09:56:48.817-0400,266,275,60,602,,,,,,
2019-05-23T09:56:49.419-0400,269,270,150,690,,,,,,
2019-05-23T09:56:50.110-0400,216,627,75,919,,,,,,
2019-05-23T09:56:51.030-0400,267,679,100,1057,,,,,,
2019-05-23T09:56:52.088-0400,201,308,264,783,,,,,,
2019-05-23T09:56:52.872-0400,197,542,278,1022,,,,,,
2019-05-23T09:56:53.894-0400,256,390,63,711,,,,,,
2019-05-23T09:56:54.606-0400,228,458,197,888,,,,,,
2019-05-23T09:56:55.495-0400,229,450,118,803,,,,,,
2019-05-23T09:56:56.298-0400,271,545,132,954,,,,,,
2019-05-23T09:56:57.253-0400,292,329,169,792,,,,,,
2019-05-23T09:56:58.045-0400,289,400,115,805,,,,,,
2019-05-23T09:56:58.850-0400,256,325,1310,1893,,,,,,
2019-05-23T09:57:00.743-0400,252,354,173,780,,,,,,
2019-05-23T09:57:01.524-0400,277,305,411,994,,,,,,
2019-05-23T09:57:02.519-0400,228,255,192,679,,,,,,
2019-05-23T09:57:03.198-0400,224,327,155,745,,,,,,
2019-05-23T09:57:03.944-0400,211,421,154,885,,,,,,
2019-05-23T09:57:04.829-0400,240,369,171,787,,,,,,
2019-05-23T09:57:05.617-0400,261,534,175,975,,,,,,
2019-05-23T09:57:06.592-0400,233,296,550,1081,,,,,,
2019-05-23T09:57:07.673-0400,204,286,98,595,,,,,,
2019-05-23T09:57:08.269-0400,200,505,258,968,,,,,,
2019-05-23T09:57:09.237-0400,194,278,241,723,,,,,,
2019-05-23T09:57:09.961-0400,271,483,80,841,,,,,,
2019-05-23T09:57:10.802-0400,223,507,1176,1907,,,,,,
2019-05-23T09:57:12.710-0400,228,324,120,673,,,,,,
2019-05-23T09:57:13.383-0400,191,518,70,782,,,,,,
2019-05-23T09:57:14.166-0400,265,276,163,709,,,,,,
2019-05-23T09:57:14.876-0400,244,288,71,630,,,,,,
2019-05-23T09:57:15.507-0400,207,838,82,1129,,,,,,
2019-05-23T09:57:16.637-0400,257,294,139,699,,,,,,
2019-05-23T09:57:17.337-0400,232,418,69,720,,,,,,
2019-05-23T09:57:18.058-0400,259,694,150,1106,,,,,,
2019-05-23T09:57:19.165-0400,190,278,80,553,,,,,,
2019-05-23T09:57:19.718-0400,191,277,81,553,,,,,,
2019-05-23T09:57:20.272-0400,222,288,60,572,,,,,,
2019-05-23T09:57:20.845-0400,198,528,86,817,,,,,,
2019-05-23T09:57:21.662-0400,279,448,94,823,,,,,,
2019-05-23T09:57:22.485-0400,230,494,124,850,,,,,,
2019-05-23T09:57:23.336-0400,259,378,192,837,,,,,,
2019-05-23T09:57:24.173-0400,224,451,76,758,,,,,,
2019-05-23T09:57:24.932-0400,273,354,67,696,,,,,,
2019-05-23T09:57:25.629-0400,252,809,85,1150,,,,,,
2019-05-23T09:57:26.779-0400,241,351,95,688,,,,,,
2019-05-23T09:57:27.468-0400,192,262,55,514,,,,,,
2019-05-23T09:57:27.982-0400,251,736,72,1061,,,,,,
2019-05-23T09:57:29.044-0400,253,326,71,651,,,,,,
2019-05-23T09:57:29.696-0400,214,297,61,576,,,,,,
2019-05-23T09:57:30.273-0400,190,363,221,775,,,,,,
2019-05-23T09:57:31.049-0400,236,360,78,678,,,,,,
2019-05-23T09:57:31.728-0400,309,224,64,598,,,,,,
2019-05-23T09:57:32.326-0400,231,308,71,612,,,,,,
2019-05-23T09:57:32.938-0400,200,388,111,709,,,,,,
2019-05-23T09:57:33.648-0400,216,293,155,666,,,,,,
2019-05-23T09:57:34.314-0400,252,262,105,620,,,,,,
2019-05-23T09:57:34.935-0400,211,322,179,714,,,,,,
2019-05-23T09:57:35.649-0400,322,759,141,1226,,,,,,
2019-05-23T09:57:36.876-0400,245,259,188,693,,,,,,
2019-05-23T09:57:37.569-0400,347,325,62,743,,,,,,
2019-05-23T09:57:38.313-0400,211,760,82,1058,,,,,,
2019-05-23T09:57:39.371-0400,258,479,98,836,,,,,,
2019-05-23T09:57:40.208-0400,293,363,76,737,,,,,,
2019-05-23T09:57:40.946-0400,212,549,87,859,,,,,,
2019-05-23T09:57:41.806-0400,234,334,71,640,,,,,,
2019-05-23T09:57:42.446-0400,218,326,422,973,,,,,,
2019-05-23T09:57:43.419-0400,274,712,104,1091,,,,,,
2019-05-23T09:57:44.511-0400,264,453,1093,1843,,,,,,
2019-05-23T09:57:46.355-0400,329,382,82,795,,,,,,
2019-05-23T09:57:47.151-0400,319,284,360,968,,,,,,
2019-05-23T09:57:48.119-0400,291,397,107,797,,,,,,
2019-05-23T09:57:48.917-0400,296,416,124,862,,,,,,
2019-05-23T09:57:49.780-0400,237,274,526,1046,,,,,,
2019-05-23T09:57:50.827-0400,352,803,78,1234,,,,,,
2019-05-23T09:57:52.061-0400,265,289,1166,1724,,,,,,
2019-05-23T09:57:53.786-0400,280,477,74,832,,,,,,
2019-05-23T09:57:54.619-0400,403,285,281,971,,,,,,
2019-05-23T09:57:55.590-0400,258,435,82,777,,,,,,
2019-05-23T09:57:56.368-0400,242,498,1177,1923,,,,,,
2019-05-23T09:57:58.291-0400,293,375,125,806,,,,,,
2019-05-23T09:57:59.098-0400,271,312,237,822,,,,,,
2019-05-23T09:57:59.920-0400,275,491,144,911,,,,,,
2019-05-23T09:58:00.832-0400,238,312,155,706,,,,,,
2019-05-23T09:58:01.538-0400,269,416,90,776,,,,,,
2019-05-23T09:58:02.315-0400,293,285,82,682,,,,,,
2019-05-23T09:58:02.997-0400,253,383,151,788,,,,,,
2019-05-23T09:58:03.786-0400,235,764,83,1084,,,,,,
2019-05-23T09:58:04.871-0400,294,439,95,830,,,,,,
2019-05-23T09:58:05.701-0400,278,317,147,748,,,,,,
2019-05-23T09:58:06.449-0400,251,477,306,1043,,,,,,
2019-05-23T09:58:07.493-0400,269,308,80,661,,,,,,
2019-05-23T09:58:08.155-0400,256,333,1513,2106,,,,,,
2019-05-23T09:58:10.261-0400,238,296,130,665,,,,,,
2019-05-23T09:58:10.927-0400,293,252,838,1386,,,,,,
2019-05-23T09:58:12.313-0400,273,493,88,855,,,,,,
2019-05-23T09:58:13.169-0400,238,292,1580,2114,,,,,,
2019-05-23T09:58:15.283-0400,255,370,65,695,,,,,,
2019-05-23T09:58:15.979-0400,219,265,254,742,,,,,,
2019-05-23T09:58:16.721-0400,338,310,63,712,,,,,,
2019-05-23T09:58:17.433-0400,265,506,98,870,,,,,,
2019-05-23T09:58:18.304-0400,282,439,101,824,,,,,,
2019-05-23T09:58:19.129-0400,287,379,275,943,,,,,,
2019-05-23T09:58:20.072-0400,240,308,78,642,,,,,,
2019-05-23T09:58:20.715-0400,245,301,553,1100,,,,,,
2019-05-23T09:58:21.816-0400,285,372,120,792,,,,,,
2019-05-23T09:58:22.608-0400,291,421,85,869,,,,,,
2019-05-23T09:58:23.478-0400,271,727,88,1094,,,,,,
2019-05-23T09:58:24.572-0400,236,455,141,845,,,,,,
2019-05-23T09:58:25.418-0400,232,248,86,566,,,,,,
2019-05-23T09:58:25.985-0400,219,312,91,627,,,,,,
2019-05-23T09:58:26.613-0400,184,418,78,684,,,,,,
2019-05-23T09:58:27.297-0400,205,532,94,834,,,,,,
2019-05-23T09:58:28.132-0400,305,517,94,923,,,,,,
2019-05-23T09:58:29.055-0400,251,464,97,813,,,,,,
2019-05-23T09:58:29.869-0400,323,504,130,962,,,,,,
2019-05-23T09:58:30.831-0400,310,474,166,952,,,,,,
2019-05-23T09:58:31.784-0400,256,232,87,576,,,,,,
2019-05-23T09:58:32.360-0400,247,444,97,793,,,,,,
2019-05-23T09:58:33.153-0400,235,330,167,734,,,,,,
2019-05-23T09:58:33.888-0400,234,672,82,989,,,,,,
2019-05-23T09:58:34.877-0400,284,277,235,803,,,,,,
2019-05-23T09:58:35.680-0400,302,463,85,851,,,,,,
2019-05-23T09:58:36.532-0400,373,443,180,1000,,,,,,
2019-05-23T09:58:37.532-0400,297,440,81,821,,,,,,
2019-05-23T09:58:38.354-0400,251,482,130,865,,,,,,
2019-05-23T09:58:39.219-0400,312,315,179,809,,,,,,
2019-05-23T09:58:40.028-0400,329,335,70,735,,,,,,
2019-05-23T09:58:40.763-0400,197,259,253,717,,,,,,
2019-05-23T09:58:41.481-0400,280,714,103,1103,,,,,,
2019-05-23T09:58:42.584-0400,263,281,170,726,,,,,,
2019-05-23T09:58:43.311-0400,235,461,97,798,,,,,,
2019-05-23T09:58:44.110-0400,290,737,986,2027,,,,,,
2019-05-23T09:58:46.137-0400,245,251,64,570,,,,,,
2019-05-23T09:58:46.708-0400,284,707,93,1090,,,,,,
2019-05-23T09:58:47.798-0400,261,454,101,818,,,,,,
2019-05-23T09:58:48.617-0400,267,446,95,809,,,,,,
2019-05-23T09:58:49.427-0400,268,560,105,945,,,,,,
